Date/Time,Condition,current,power,voltage,,Condition,current,power,voltage
Thu Nov 21 11:24:16 2019,full_shading,0.27,3.64,13.31,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:24:17 2019,full_shading,0.28,3.76,13.3,,full_shading,0.20,2.73,13.53
Thu Nov 21 11:24:18 2019,full_shading,0.28,3.76,13.31,,full_shading,0.19,2.6,13.53
Thu Nov 21 11:24:19 2019,full_shading,0.27,3.64,13.32,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:24:20 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:24:21 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:24:22 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.72,13.52
Thu Nov 21 11:24:23 2019,full_shading,0.27,3.64,13.32,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:24:24 2019,full_shading,0.28,3.76,13.31,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:24:25 2019,full_shading,0.26,3.52,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:24:26 2019,full_shading,0.27,3.64,13.31,,full_shading,0.19,2.6,13.5
Thu Nov 21 11:24:27 2019,full_shading,0.27,3.64,13.32,,full_shading,0.19,2.6,13.51
Thu Nov 21 11:24:28 2019,full_shading,0.28,3.76,13.31,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:24:29 2019,full_shading,0.28,3.76,13.31,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:24:30 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:24:31 2019,full_shading,0.27,3.64,13.31,,full_shading,0.19,2.6,13.51
Thu Nov 21 11:24:32 2019,full_shading,0.26,3.52,13.31,,full_shading,0.20,2.73,13.5
Thu Nov 21 11:24:33 2019,full_shading,0.28,3.76,13.3,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:24:34 2019,full_shading,0.27,3.64,13.3,,full_shading,0.19,2.6,13.53
Thu Nov 21 11:24:35 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:24:36 2019,full_shading,0.28,3.76,13.3,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:24:37 2019,full_shading,0.28,3.76,13.31,,full_shading,0.19,2.6,13.48
Thu Nov 21 11:24:38 2019,full_shading,0.27,3.64,13.33,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:24:39 2019,full_shading,0.28,3.76,13.32,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:24:40 2019,full_shading,0.27,3.64,13.29,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:24:41 2019,full_shading,0.27,3.64,13.31,,full_shading,0.19,2.6,13.5
Thu Nov 21 11:24:42 2019,full_shading,0.27,3.64,13.31,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:24:43 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:24:44 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.5
Thu Nov 21 11:24:45 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:24:46 2019,full_shading,0.27,3.64,13.27,,full_shading,0.19,2.6,13.5
Thu Nov 21 11:24:47 2019,full_shading,0.27,3.64,13.29,,full_shading,0.19,2.6,13.51
Thu Nov 21 11:24:48 2019,full_shading,0.27,3.64,13.3,,full_shading,0.19,2.6,13.53
Thu Nov 21 11:24:49 2019,full_shading,0.28,3.76,13.31,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:24:50 2019,full_shading,0.28,3.76,13.31,,full_shading,0.19,2.6,13.5
Thu Nov 21 11:24:51 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:24:52 2019,full_shading,0.26,3.52,13.32,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:24:53 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.53
Thu Nov 21 11:24:54 2019,full_shading,0.28,3.76,13.3,,full_shading,0.20,2.73,13.48
Thu Nov 21 11:24:55 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:24:56 2019,full_shading,0.28,3.76,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:24:57 2019,full_shading,0.28,3.76,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:24:58 2019,full_shading,0.28,3.76,13.31,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:24:59 2019,full_shading,0.28,3.76,13.32,,full_shading,0.19,2.6,13.51
Thu Nov 21 11:25:00 2019,full_shading,0.27,3.64,13.31,,full_shading,0.19,2.6,13.5
Thu Nov 21 11:25:01 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:25:02 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:25:03 2019,full_shading,0.28,3.76,13.29,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:25:04 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:25:05 2019,full_shading,0.28,3.76,13.3,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:25:06 2019,full_shading,0.28,3.76,13.31,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:25:07 2019,full_shading,0.28,3.76,13.32,,full_shading,0.20,2.73,13.5
Thu Nov 21 11:25:08 2019,full_shading,0.27,3.64,13.29,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:25:09 2019,full_shading,0.27,3.64,13.32,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:25:10 2019,full_shading,0.27,3.64,13.32,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:25:11 2019,full_shading,0.27,3.64,13.29,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:25:12 2019,full_shading,0.27,3.64,13.31,,full_shading,0.19,2.6,13.51
Thu Nov 21 11:25:13 2019,full_shading,0.28,3.76,13.31,,full_shading,0.20,2.73,13.56
Thu Nov 21 11:25:14 2019,full_shading,0.28,3.76,13.29,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:25:15 2019,full_shading,0.27,3.64,13.29,,full_shading,0.20,2.73,13.5
Thu Nov 21 11:25:16 2019,full_shading,0.27,3.64,13.31,,full_shading,0.19,2.6,13.51
Thu Nov 21 11:25:17 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.53
Thu Nov 21 11:25:18 2019,full_shading,0.27,3.64,13.33,,full_shading,0.19,2.6,13.5
Thu Nov 21 11:25:19 2019,full_shading,0.28,3.76,13.3,,full_shading,0.21,2.85,13.52
Thu Nov 21 11:25:20 2019,full_shading,0.28,3.76,13.31,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:25:21 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:25:22 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:25:23 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.54
Thu Nov 21 11:25:24 2019,full_shading,0.27,3.64,13.32,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:25:25 2019,full_shading,0.27,3.64,13.32,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:25:26 2019,full_shading,0.27,3.64,13.31,,full_shading,0.19,2.6,13.53
Thu Nov 21 11:25:27 2019,full_shading,0.28,3.76,13.29,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:25:28 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:25:29 2019,full_shading,0.27,3.64,13.3,,full_shading,0.19,2.6,13.51
Thu Nov 21 11:25:30 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:25:31 2019,full_shading,0.27,3.64,13.32,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:25:32 2019,full_shading,0.28,3.76,13.28,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:25:34 2019,full_shading,0.28,3.76,13.3,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:25:35 2019,full_shading,0.26,3.52,13.31,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:25:36 2019,full_shading,0.27,3.64,13.31,,full_shading,0.19,2.6,13.51
Thu Nov 21 11:25:37 2019,full_shading,0.28,3.76,13.31,,full_shading,0.20,2.73,13.5
Thu Nov 21 11:25:38 2019,full_shading,0.28,3.76,13.31,,full_shading,0.19,2.6,13.51
Thu Nov 21 11:25:39 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:25:40 2019,full_shading,0.27,3.64,13.31,,full_shading,0.21,2.85,13.54
Thu Nov 21 11:25:41 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.56
Thu Nov 21 11:25:42 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.53
Thu Nov 21 11:25:43 2019,full_shading,0.27,3.64,13.35,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:25:44 2019,full_shading,0.28,3.76,13.31,,full_shading,0.20,2.73,13.49
Thu Nov 21 11:25:45 2019,full_shading,0.27,3.64,13.3,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:25:46 2019,full_shading,0.26,3.52,13.31,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:25:47 2019,full_shading,0.28,3.76,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:25:48 2019,full_shading,0.27,3.64,13.31,,full_shading,0.19,2.6,13.5
Thu Nov 21 11:25:49 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.53
Thu Nov 21 11:25:50 2019,full_shading,0.28,3.76,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:25:51 2019,full_shading,0.26,3.52,13.32,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:25:52 2019,full_shading,0.28,3.76,13.3,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:25:53 2019,full_shading,0.26,3.52,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:25:54 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.5
Thu Nov 21 11:25:55 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:25:56 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:25:57 2019,full_shading,0.26,3.52,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:25:58 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.53
Thu Nov 21 11:25:59 2019,full_shading,0.28,3.76,13.32,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:26:00 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.53
Thu Nov 21 11:26:01 2019,full_shading,0.28,3.76,13.3,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:26:02 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:26:03 2019,full_shading,0.28,3.76,13.32,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:26:04 2019,full_shading,0.28,3.76,13.31,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:26:05 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.5
Thu Nov 21 11:26:06 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.5
Thu Nov 21 11:26:07 2019,full_shading,0.28,3.76,13.3,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:26:08 2019,full_shading,0.27,3.64,13.3,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:26:09 2019,full_shading,0.28,3.76,13.31,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:26:10 2019,full_shading,0.28,3.76,13.31,,full_shading,0.20,2.73,13.5
Thu Nov 21 11:26:11 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:26:12 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.5
Thu Nov 21 11:26:13 2019,full_shading,0.27,3.64,13.33,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:26:14 2019,full_shading,0.28,3.76,13.29,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:26:15 2019,full_shading,0.27,3.64,13.32,,full_shading,0.20,2.73,13.5
Thu Nov 21 11:26:16 2019,full_shading,0.27,3.64,13.31,,full_shading,0.19,2.6,13.5
Thu Nov 21 11:26:17 2019,full_shading,0.28,3.76,13.3,,full_shading,0.19,2.6,13.51
Thu Nov 21 11:26:18 2019,full_shading,0.27,3.64,13.31,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:26:19 2019,full_shading,0.26,3.52,13.3,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:26:20 2019,full_shading,0.28,3.76,13.27,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:26:21 2019,full_shading,0.28,3.76,13.3,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:26:22 2019,full_shading,0.28,3.76,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:26:23 2019,full_shading,0.28,3.76,13.31,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:26:24 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:26:25 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:26:26 2019,full_shading,0.27,3.64,13.31,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:26:27 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:26:28 2019,full_shading,0.28,3.76,13.29,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:26:29 2019,full_shading,0.27,3.64,13.33,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:26:30 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:26:31 2019,full_shading,0.28,3.76,13.29,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:26:32 2019,full_shading,0.27,3.64,13.31,,full_shading,0.21,2.85,13.51
Thu Nov 21 11:26:33 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:26:34 2019,full_shading,0.28,3.76,13.31,,full_shading,0.19,2.6,13.5
Thu Nov 21 11:26:35 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:26:36 2019,full_shading,0.28,3.76,13.3,,full_shading,0.20,2.73,13.5
Thu Nov 21 11:26:37 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:26:38 2019,full_shading,0.28,3.76,13.31,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:26:39 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:26:40 2019,full_shading,0.27,3.64,13.3,,full_shading,0.21,2.85,13.5
Thu Nov 21 11:26:41 2019,full_shading,0.29,3.89,13.3,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:26:42 2019,full_shading,0.28,3.76,13.29,,full_shading,0.20,2.73,13.49
Thu Nov 21 11:26:43 2019,full_shading,0.28,3.76,13.31,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:26:44 2019,full_shading,0.28,3.76,13.3,,full_shading,0.20,2.73,13.48
Thu Nov 21 11:26:45 2019,full_shading,0.28,3.76,13.31,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:26:46 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:26:47 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:26:48 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.53
Thu Nov 21 11:26:49 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:26:50 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:26:51 2019,full_shading,0.28,3.76,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:26:52 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:26:53 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:26:54 2019,full_shading,0.27,3.64,13.35,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:26:55 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:26:56 2019,full_shading,0.28,3.76,13.29,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:26:57 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:26:58 2019,full_shading,0.26,3.52,13.3,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:26:59 2019,full_shading,0.28,3.76,13.31,,full_shading,0.20,2.73,13.53
Thu Nov 21 11:27:00 2019,full_shading,0.26,3.52,13.31,,full_shading,0.20,2.73,13.5
Thu Nov 21 11:27:01 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:27:02 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:27:03 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:27:04 2019,full_shading,0.25,3.4,13.31,,full_shading,0.20,2.73,13.5
Thu Nov 21 11:27:05 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:27:06 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:27:07 2019,full_shading,0.26,3.52,13.3,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:27:08 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:27:09 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:27:10 2019,full_shading,0.28,3.76,13.31,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:27:11 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.55
Thu Nov 21 11:27:12 2019,full_shading,0.27,3.64,13.31,,full_shading,0.19,2.6,13.49
Thu Nov 21 11:27:13 2019,full_shading,0.27,3.64,13.3,,full_shading,0.19,2.6,13.51
Thu Nov 21 11:27:14 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.53
Thu Nov 21 11:27:15 2019,full_shading,0.28,3.76,13.29,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:27:16 2019,full_shading,0.28,3.76,13.31,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:27:17 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.54
Thu Nov 21 11:27:18 2019,full_shading,0.26,3.52,13.31,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:27:19 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.5
Thu Nov 21 11:27:20 2019,full_shading,0.26,3.52,13.31,,full_shading,0.20,2.73,13.5
Thu Nov 21 11:27:21 2019,full_shading,0.28,3.76,13.29,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:27:22 2019,full_shading,0.27,3.64,13.31,,full_shading,0.19,2.6,13.51
Thu Nov 21 11:27:23 2019,full_shading,0.27,3.64,13.28,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:27:24 2019,full_shading,0.27,3.64,13.29,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:27:25 2019,full_shading,0.28,3.76,13.31,,full_shading,0.20,2.73,13.49
Thu Nov 21 11:27:26 2019,full_shading,0.28,3.76,13.3,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:27:28 2019,full_shading,0.28,3.76,13.31,,full_shading,0.21,2.85,13.52
Thu Nov 21 11:27:29 2019,full_shading,0.26,3.52,13.31,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:27:30 2019,full_shading,0.26,3.52,13.3,,full_shading,0.20,2.73,13.53
Thu Nov 21 11:27:31 2019,full_shading,0.27,3.64,13.32,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:27:32 2019,full_shading,0.27,3.64,13.29,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:27:33 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:27:34 2019,full_shading,0.27,3.64,13.33,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:27:35 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:27:36 2019,full_shading,0.27,3.64,13.29,,full_shading,0.19,2.6,13.53
Thu Nov 21 11:27:37 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:27:38 2019,full_shading,0.26,3.52,13.31,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:27:39 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:27:40 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:27:41 2019,full_shading,0.28,3.76,13.31,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:27:42 2019,full_shading,0.26,3.52,13.29,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:27:43 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.53
Thu Nov 21 11:27:44 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:27:45 2019,full_shading,0.27,3.64,13.29,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:27:46 2019,full_shading,0.27,3.64,13.31,,full_shading,0.19,2.6,13.5
Thu Nov 21 11:27:47 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:27:48 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:27:49 2019,full_shading,0.28,3.76,13.29,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:27:50 2019,full_shading,0.27,3.64,13.3,,full_shading,0.19,2.6,13.51
Thu Nov 21 11:27:51 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:27:52 2019,full_shading,0.29,3.89,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:27:53 2019,full_shading,0.28,3.76,13.3,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:27:54 2019,full_shading,0.26,3.52,13.3,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:27:55 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:27:56 2019,full_shading,0.26,3.52,13.29,,full_shading,0.19,2.6,13.51
Thu Nov 21 11:27:57 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:27:58 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.53
Thu Nov 21 11:27:59 2019,full_shading,0.27,3.64,13.29,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:28:00 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.5
Thu Nov 21 11:28:01 2019,full_shading,0.26,3.52,13.3,,full_shading,0.20,2.73,13.5
Thu Nov 21 11:28:02 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:28:03 2019,full_shading,0.26,3.52,13.3,,full_shading,0.20,2.73,13.53
Thu Nov 21 11:28:04 2019,full_shading,0.26,3.52,13.3,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:28:05 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:28:06 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:28:07 2019,full_shading,0.27,3.64,13.29,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:28:08 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:28:09 2019,full_shading,0.27,3.64,13.29,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:28:10 2019,full_shading,0.26,3.52,13.3,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:28:11 2019,full_shading,0.27,3.64,13.31,,full_shading,0.21,2.85,13.53
Thu Nov 21 11:28:12 2019,full_shading,0.28,3.76,13.28,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:28:13 2019,full_shading,0.27,3.64,13.3,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:28:14 2019,full_shading,0.26,3.52,13.31,,full_shading,0.19,2.6,13.49
Thu Nov 21 11:28:15 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.53
Thu Nov 21 11:28:16 2019,full_shading,0.27,3.64,13.29,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:28:17 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:28:18 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:28:19 2019,full_shading,0.26,3.52,13.29,,full_shading,0.20,2.73,13.5
Thu Nov 21 11:28:20 2019,full_shading,0.26,3.52,13.3,,full_shading,0.21,2.85,13.51
Thu Nov 21 11:28:21 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:28:22 2019,full_shading,0.28,3.76,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:28:23 2019,full_shading,0.28,3.76,13.29,,full_shading,0.20,2.73,13.5
Thu Nov 21 11:28:24 2019,full_shading,0.27,3.64,13.3,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:28:25 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:28:26 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:28:27 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:28:28 2019,full_shading,0.26,3.52,13.28,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:28:29 2019,full_shading,0.26,3.52,13.27,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:28:30 2019,full_shading,0.27,3.64,13.34,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:28:31 2019,full_shading,0.27,3.64,13.3,,full_shading,0.19,2.6,13.5
Thu Nov 21 11:28:32 2019,full_shading,0.28,3.76,13.31,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:28:33 2019,full_shading,0.27,3.64,13.29,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:28:34 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.52
Thu Nov 21 11:28:35 2019,full_shading,0.28,3.76,13.31,,full_shading,0.20,2.73,13.5
Thu Nov 21 11:28:36 2019,full_shading,0.27,3.64,13.3,,full_shading,0.20,2.73,13.51
Thu Nov 21 11:28:37 2019,full_shading,0.28,3.76,13.3,,full_shading,0.20,2.73,13.53
Thu Nov 21 11:28:38 2019,full_shading,0.27,3.64,13.3,,full_shading,0.19,2.6,13.52
Thu Nov 21 11:28:39 2019,full_shading,0.28,3.76,13.31,,full_shading,0.20,2.73,13.53
Thu Nov 21 11:28:40 2019,full_shading,0.27,3.64,13.31,,full_shading,0.20,2.73,13.52
