,Condition,Date/Time,current,power,voltage
293,normal,Wed Nov  6 19:32:33 2019,0.08,4.42,52.91
294,normal,Wed Nov  6 19:32:34 2019,0.08,4.55,51.41
295,normal,Wed Nov  6 19:32:35 2019,0.08,4.42,49.79
296,normal,Wed Nov  6 19:32:36 2019,0.09,4.42,48.47
297,normal,Wed Nov  6 19:32:37 2019,0.08,4.15,47.04
298,normal,Wed Nov  6 19:32:38 2019,0.09,4.29,45.71
299,normal,Wed Nov  6 19:32:39 2019,0.09,4.02,44.23
300,normal,Wed Nov  6 19:32:40 2019,0.09,3.88,42.96
301,normal,Wed Nov  6 19:32:41 2019,0.08,3.62,41.7
302,normal,Wed Nov  6 19:32:42 2019,0.08,3.62,40.71
303,normal,Wed Nov  6 19:32:43 2019,0.09,3.61,39.67
304,normal,Wed Nov  6 19:32:45 2019,0.09,3.61,38.64
305,normal,Wed Nov  6 19:32:46 2019,0.08,3.21,37.72
306,normal,Wed Nov  6 19:32:47 2019,0.09,3.48,36.83
307,normal,Wed Nov  6 19:32:48 2019,0.09,3.35,36.0
308,normal,Wed Nov  6 19:32:49 2019,0.09,3.48,35.24
309,normal,Wed Nov  6 19:32:50 2019,0.1,3.48,34.38
310,normal,Wed Nov  6 19:32:51 2019,0.08,2.94,33.64
311,normal,Wed Nov  6 19:32:52 2019,0.09,3.08,32.89
312,normal,Wed Nov  6 19:32:53 2019,0.09,3.21,32.23
313,normal,Wed Nov  6 19:32:54 2019,0.09,3.08,31.55
314,normal,Wed Nov  6 19:32:55 2019,0.09,3.07,30.9
315,normal,Wed Nov  6 19:32:56 2019,0.09,2.81,30.35
316,normal,Wed Nov  6 19:32:57 2019,0.1,3.07,29.75
317,normal,Wed Nov  6 19:32:58 2019,0.09,2.81,29.21
318,normal,Wed Nov  6 19:32:59 2019,0.09,2.68,28.68
319,normal,Wed Nov  6 19:33:00 2019,0.09,2.81,28.17
320,normal,Wed Nov  6 19:33:01 2019,0.09,2.54,27.66
321,normal,Wed Nov  6 19:33:02 2019,0.09,2.54,27.17
322,normal,Wed Nov  6 19:33:03 2019,0.1,2.67,26.69
323,normal,Wed Nov  6 19:33:04 2019,0.1,2.67,26.23
324,normal,Wed Nov  6 19:33:05 2019,0.09,2.54,25.83
325,normal,Wed Nov  6 19:33:06 2019,0.1,2.67,25.32
326,normal,Wed Nov  6 19:33:07 2019,0.1,2.67,24.87
327,normal,Wed Nov  6 19:33:08 2019,0.09,2.41,24.41
328,normal,Wed Nov  6 19:33:09 2019,0.1,2.4,23.98
329,normal,Wed Nov  6 19:33:10 2019,0.1,2.4,23.54
330,normal,Wed Nov  6 19:33:11 2019,0.09,2.27,23.14
331,normal,Wed Nov  6 19:33:12 2019,0.1,2.27,22.72
332,normal,Wed Nov  6 19:33:13 2019,0.1,2.27,22.33
333,normal,Wed Nov  6 19:33:14 2019,0.1,2.27,21.97
334,normal,Wed Nov  6 19:33:15 2019,0.09,2.13,21.69
335,normal,Wed Nov  6 19:33:16 2019,0.1,2.14,21.31
336,normal,Wed Nov  6 19:33:17 2019,0.1,2.14,20.99
337,normal,Wed Nov  6 19:33:18 2019,0.1,2.27,20.73
338,normal,Wed Nov  6 19:33:19 2019,0.11,2.27,20.46
339,normal,Wed Nov  6 19:33:20 2019,0.1,2.14,20.25
