,Condition,Date/Time,current,power,voltage
56,normal,Wed Nov  6 19:53:23 2019,0.36,5.32,14.5
57,normal,Wed Nov  6 19:53:24 2019,0.35,5.19,14.49
58,normal,Wed Nov  6 19:53:25 2019,0.35,5.19,14.5
59,normal,Wed Nov  6 19:53:26 2019,0.37,5.45,14.51
60,normal,Wed Nov  6 19:53:27 2019,0.36,5.32,14.52
61,normal,Wed Nov  6 19:53:28 2019,0.36,5.32,14.5
62,normal,Wed Nov  6 19:53:29 2019,0.35,5.19,14.49
63,normal,Wed Nov  6 19:53:30 2019,0.35,5.19,14.52
64,normal,Wed Nov  6 19:53:31 2019,0.36,5.32,14.51
65,normal,Wed Nov  6 19:53:32 2019,0.35,5.19,14.51
66,normal,Wed Nov  6 19:53:33 2019,0.36,5.32,14.51
67,normal,Wed Nov  6 19:53:34 2019,0.37,5.45,14.5
68,normal,Wed Nov  6 19:53:35 2019,0.35,5.19,14.51
69,normal,Wed Nov  6 19:53:36 2019,0.37,5.46,14.5
70,normal,Wed Nov  6 19:53:37 2019,0.36,5.32,14.51
71,normal,Wed Nov  6 19:53:38 2019,0.37,5.46,14.52
72,normal,Wed Nov  6 19:53:39 2019,0.37,5.46,14.51
73,normal,Wed Nov  6 19:53:40 2019,0.35,5.19,14.52
74,normal,Wed Nov  6 19:53:41 2019,0.36,5.32,14.53
75,normal,Wed Nov  6 19:53:42 2019,0.36,5.32,14.51
76,normal,Wed Nov  6 19:53:43 2019,0.35,5.19,14.52
77,normal,Wed Nov  6 19:53:44 2019,0.37,5.46,14.5
78,normal,Wed Nov  6 19:53:45 2019,0.36,5.32,14.51
79,normal,Wed Nov  6 19:53:46 2019,0.35,5.19,14.52
80,normal,Wed Nov  6 19:53:47 2019,0.35,5.19,14.53
81,normal,Wed Nov  6 19:53:48 2019,0.36,5.32,14.52
82,normal,Wed Nov  6 19:53:49 2019,0.37,5.46,14.54
83,normal,Wed Nov  6 19:53:50 2019,0.36,5.32,14.52
84,normal,Wed Nov  6 19:53:51 2019,0.36,5.33,14.53
85,normal,Wed Nov  6 19:53:52 2019,0.37,5.46,14.53
86,normal,Wed Nov  6 19:53:53 2019,0.36,5.32,14.52
87,normal,Wed Nov  6 19:53:54 2019,0.36,5.33,14.52
88,normal,Wed Nov  6 19:53:55 2019,0.36,5.33,14.53
89,normal,Wed Nov  6 19:53:56 2019,0.35,5.19,14.54
90,normal,Wed Nov  6 19:53:57 2019,0.36,5.33,14.54
91,normal,Wed Nov  6 19:53:58 2019,0.36,5.33,14.53
92,normal,Wed Nov  6 19:53:59 2019,0.36,5.33,14.53
93,normal,Wed Nov  6 19:54:00 2019,0.36,5.33,14.53
94,normal,Wed Nov  6 19:54:01 2019,0.35,5.19,14.53
95,normal,Wed Nov  6 19:54:02 2019,0.36,5.33,14.53
96,normal,Wed Nov  6 19:54:03 2019,0.37,5.46,14.53
97,normal,Wed Nov  6 19:54:04 2019,0.35,5.19,14.54
98,normal,Wed Nov  6 19:54:05 2019,0.37,5.46,14.53
99,normal,Wed Nov  6 19:54:06 2019,0.35,5.19,14.51
100,normal,Wed Nov  6 19:54:07 2019,0.36,5.33,14.53
101,normal,Wed Nov  6 19:54:08 2019,0.36,5.33,14.54
102,normal,Wed Nov  6 19:54:09 2019,0.37,5.46,14.55
103,normal,Wed Nov  6 19:54:10 2019,0.36,5.33,14.54
104,normal,Wed Nov  6 19:54:11 2019,0.37,5.46,14.55
105,normal,Wed Nov  6 19:54:12 2019,0.36,5.33,14.53
106,normal,Wed Nov  6 19:54:13 2019,0.36,5.33,14.54
107,normal,Wed Nov  6 19:54:14 2019,0.35,5.2,14.54
108,normal,Wed Nov  6 19:54:15 2019,0.35,5.2,14.56
109,normal,Wed Nov  6 19:54:16 2019,0.36,5.33,14.54
110,normal,Wed Nov  6 19:54:17 2019,0.36,5.33,14.53
111,normal,Wed Nov  6 19:54:18 2019,0.35,5.2,14.55
112,normal,Wed Nov  6 19:54:19 2019,0.36,5.33,14.55
113,normal,Wed Nov  6 19:54:20 2019,0.36,5.33,14.54
114,normal,Wed Nov  6 19:54:21 2019,0.35,5.2,14.55
115,normal,Wed Nov  6 19:54:22 2019,0.35,5.2,14.55
116,normal,Wed Nov  6 19:54:23 2019,0.36,5.33,14.55
117,normal,Wed Nov  6 19:54:24 2019,0.35,5.2,14.55
118,normal,Wed Nov  6 19:54:25 2019,0.36,5.34,14.55
119,normal,Wed Nov  6 19:54:26 2019,0.35,5.2,14.54
120,normal,Wed Nov  6 19:54:27 2019,0.35,5.2,14.54
121,normal,Wed Nov  6 19:54:28 2019,0.37,5.47,14.55
122,normal,Wed Nov  6 19:54:29 2019,0.36,5.34,14.55
123,normal,Wed Nov  6 19:54:30 2019,0.36,5.34,14.54
124,normal,Wed Nov  6 19:54:31 2019,0.36,5.33,14.53
125,normal,Wed Nov  6 19:54:32 2019,0.35,5.2,14.56
126,normal,Wed Nov  6 19:54:33 2019,0.36,5.34,14.55
127,normal,Wed Nov  6 19:54:34 2019,0.36,5.34,14.54
128,normal,Wed Nov  6 19:54:35 2019,0.35,5.2,14.55
129,normal,Wed Nov  6 19:54:37 2019,0.36,5.34,14.55
130,normal,Wed Nov  6 19:54:38 2019,0.36,5.34,14.53
131,normal,Wed Nov  6 19:54:39 2019,0.35,5.2,14.55
132,normal,Wed Nov  6 19:54:40 2019,0.36,5.34,14.54
133,normal,Wed Nov  6 19:54:41 2019,0.37,5.47,14.56
134,normal,Wed Nov  6 19:54:42 2019,0.37,5.47,14.53
135,normal,Wed Nov  6 19:54:43 2019,0.36,5.34,14.56
136,normal,Wed Nov  6 19:54:44 2019,0.35,5.2,14.55
137,normal,Wed Nov  6 19:54:45 2019,0.34,5.07,14.55
138,normal,Wed Nov  6 19:54:46 2019,0.36,5.34,14.56
139,normal,Wed Nov  6 19:54:47 2019,0.35,5.2,14.55
140,normal,Wed Nov  6 19:54:48 2019,0.36,5.34,14.56
141,normal,Wed Nov  6 19:54:49 2019,0.36,5.34,14.57
142,normal,Wed Nov  6 19:54:50 2019,0.34,5.07,14.55
143,normal,Wed Nov  6 19:54:51 2019,0.35,5.21,14.56
144,normal,Wed Nov  6 19:54:52 2019,0.37,5.47,14.55
145,normal,Wed Nov  6 19:54:53 2019,0.36,5.34,14.55
146,normal,Wed Nov  6 19:54:54 2019,0.36,5.34,14.55
147,normal,Wed Nov  6 19:54:55 2019,0.36,5.34,14.56
148,normal,Wed Nov  6 19:54:56 2019,0.35,5.2,14.55
149,normal,Wed Nov  6 19:54:57 2019,0.35,5.21,14.55
150,normal,Wed Nov  6 19:54:58 2019,0.36,5.34,14.55
151,normal,Wed Nov  6 19:54:59 2019,0.35,5.21,14.55
152,normal,Wed Nov  6 19:55:00 2019,0.35,5.21,14.55
153,normal,Wed Nov  6 19:55:01 2019,0.35,5.21,14.56
154,normal,Wed Nov  6 19:55:02 2019,0.36,5.34,14.55
155,normal,Wed Nov  6 19:55:03 2019,0.34,5.07,14.55
156,normal,Wed Nov  6 19:55:04 2019,0.35,5.21,14.56
