,Condition,Date/Time,current,power,voltage
123,normal,Wed Nov  6 18:59:14 2019,0.08,9.41,107.89
124,normal,Wed Nov  6 18:59:15 2019,0.08,9.56,107.9
125,normal,Wed Nov  6 18:59:16 2019,0.08,9.26,107.9
126,normal,Wed Nov  6 18:59:17 2019,0.08,9.41,107.91
127,normal,Wed Nov  6 18:59:18 2019,0.08,9.41,107.91
128,normal,Wed Nov  6 18:59:19 2019,0.08,9.27,107.92
129,normal,Wed Nov  6 18:59:20 2019,0.08,9.41,107.91
130,normal,Wed Nov  6 18:59:21 2019,0.08,9.41,107.93
131,normal,Wed Nov  6 18:59:22 2019,0.08,9.41,107.92
132,normal,Wed Nov  6 18:59:23 2019,0.08,9.41,107.92
133,normal,Wed Nov  6 18:59:24 2019,0.08,9.41,107.94
134,normal,Wed Nov  6 18:59:25 2019,0.08,9.27,107.94
135,normal,Wed Nov  6 18:59:26 2019,0.08,9.41,107.94
136,normal,Wed Nov  6 18:59:27 2019,0.08,9.27,107.96
137,normal,Wed Nov  6 18:59:28 2019,0.08,9.26,107.96
138,normal,Wed Nov  6 18:59:29 2019,0.08,9.41,107.96
139,normal,Wed Nov  6 18:59:30 2019,0.08,9.41,107.94
140,normal,Wed Nov  6 18:59:31 2019,0.08,9.41,107.92
141,normal,Wed Nov  6 18:59:32 2019,0.08,9.26,107.91
142,normal,Wed Nov  6 18:59:33 2019,0.08,9.27,107.93
143,normal,Wed Nov  6 18:59:34 2019,0.08,9.27,107.9
144,normal,Wed Nov  6 18:59:35 2019,0.08,9.41,107.9
145,normal,Wed Nov  6 18:59:36 2019,0.08,9.41,107.9
146,normal,Wed Nov  6 18:59:37 2019,0.08,9.41,107.91
147,normal,Wed Nov  6 18:59:38 2019,0.07,7.67,95.94
148,normal,Wed Nov  6 18:59:39 2019,0.06,5.33,87.23
149,normal,Wed Nov  6 18:59:40 2019,0.05,4.74,82.36
150,normal,Wed Nov  6 18:59:41 2019,0.05,4.44,79.63
151,normal,Wed Nov  6 18:59:42 2019,0.05,4.14,72.48
152,normal,Wed Nov  6 18:59:43 2019,0.05,3.84,66.39
153,normal,Wed Nov  6 18:59:44 2019,0.05,4.4,76.05
154,normal,Wed Nov  6 18:59:45 2019,0.05,4.25,75.71
155,normal,Wed Nov  6 18:59:46 2019,0.05,4.23,75.43
156,normal,Wed Nov  6 18:59:47 2019,0.05,4.65,78.07
157,normal,Wed Nov  6 18:59:48 2019,0.09,9.74,107.76
158,normal,Wed Nov  6 18:59:49 2019,0.09,9.76,107.79
159,normal,Wed Nov  6 18:59:50 2019,0.09,9.92,107.78
160,normal,Wed Nov  6 18:59:51 2019,0.09,10.08,107.76
161,normal,Wed Nov  6 18:59:52 2019,0.09,9.94,107.72
162,normal,Wed Nov  6 18:59:53 2019,0.09,10.11,107.76
163,normal,Wed Nov  6 18:59:54 2019,0.09,10.27,107.74
164,normal,Wed Nov  6 18:59:55 2019,0.09,10.28,107.72
165,normal,Wed Nov  6 18:59:56 2019,0.09,10.3,107.71
166,normal,Wed Nov  6 18:59:57 2019,0.09,10.31,107.7
167,normal,Wed Nov  6 18:59:58 2019,0.09,10.46,107.73
168,normal,Wed Nov  6 18:59:59 2019,0.09,10.49,107.73
169,normal,Wed Nov  6 19:00:00 2019,0.09,10.49,107.72
170,normal,Wed Nov  6 19:00:01 2019,0.09,10.51,107.72
171,normal,Wed Nov  6 19:00:02 2019,0.09,10.52,107.73
172,normal,Wed Nov  6 19:00:03 2019,0.09,10.53,107.73
173,normal,Wed Nov  6 19:00:04 2019,0.09,10.39,107.68
174,normal,Wed Nov  6 19:00:05 2019,0.09,10.25,107.7
175,normal,Wed Nov  6 19:00:06 2019,0.09,10.41,107.68
176,normal,Wed Nov  6 19:00:07 2019,0.09,10.56,107.71
177,normal,Wed Nov  6 19:00:08 2019,0.09,10.57,107.71
178,normal,Wed Nov  6 19:00:09 2019,0.09,10.57,107.7
179,normal,Wed Nov  6 19:00:10 2019,0.09,10.15,107.74
180,normal,Wed Nov  6 19:00:11 2019,0.09,10.15,107.71
181,normal,Wed Nov  6 19:00:12 2019,0.09,10.3,107.44
182,normal,Wed Nov  6 19:00:13 2019,0.09,10.16,107.4
183,normal,Wed Nov  6 19:00:14 2019,0.09,9.72,105.14
184,normal,Wed Nov  6 19:00:15 2019,0.09,10.3,107.48
185,normal,Wed Nov  6 19:00:16 2019,0.09,9.87,107.75
186,normal,Wed Nov  6 19:00:17 2019,0.09,10.01,107.73
187,normal,Wed Nov  6 19:00:18 2019,0.09,9.87,107.74
188,normal,Wed Nov  6 19:00:19 2019,0.09,10.01,107.75
189,normal,Wed Nov  6 19:00:20 2019,0.09,9.87,107.73
190,normal,Wed Nov  6 19:00:21 2019,0.09,9.72,107.74
191,normal,Wed Nov  6 19:00:22 2019,0.08,9.43,107.77
192,normal,Wed Nov  6 19:00:23 2019,0.08,9.58,107.78
193,normal,Wed Nov  6 19:00:24 2019,0.09,9.72,107.8
194,normal,Wed Nov  6 19:00:25 2019,0.08,9.57,107.8
195,normal,Wed Nov  6 19:00:26 2019,0.08,9.43,107.82
196,normal,Wed Nov  6 19:00:27 2019,0.08,9.28,107.83
197,normal,Wed Nov  6 19:00:28 2019,0.08,9.28,107.79
198,normal,Wed Nov  6 19:00:29 2019,0.08,9.13,107.85
199,normal,Wed Nov  6 19:00:30 2019,0.08,9.13,107.85
200,normal,Wed Nov  6 19:00:31 2019,0.08,8.98,107.85
201,normal,Wed Nov  6 19:00:32 2019,0.08,9.12,107.86
202,normal,Wed Nov  6 19:00:33 2019,0.08,9.12,107.86
