,Condition,Date/Time,current,power,voltage
120,normal,Sat Nov  2 17:18:31 2019,0.1,1.42,14.03
121,normal,Sat Nov  2 17:18:32 2019,0.1,1.42,14.05
122,normal,Sat Nov  2 17:18:33 2019,0.09,1.29,14.04
123,normal,Sat Nov  2 17:18:34 2019,0.12,1.68,14.05
124,normal,Sat Nov  2 17:18:35 2019,0.1,1.42,14.05
125,normal,Sat Nov  2 17:18:36 2019,0.1,1.42,14.04
126,normal,Sat Nov  2 17:18:37 2019,0.11,1.55,14.05
127,normal,Sat Nov  2 17:18:38 2019,0.11,1.55,14.04
128,normal,Sat Nov  2 17:18:39 2019,0.09,1.29,14.03
129,normal,Sat Nov  2 17:18:40 2019,0.1,1.42,14.02
130,normal,Sat Nov  2 17:18:41 2019,0.09,1.29,14.05
131,normal,Sat Nov  2 17:18:42 2019,0.11,1.55,14.04
132,normal,Sat Nov  2 17:18:43 2019,0.09,1.29,14.05
133,normal,Sat Nov  2 17:18:45 2019,0.1,1.42,14.04
134,normal,Sat Nov  2 17:18:46 2019,0.1,1.42,14.04
135,normal,Sat Nov  2 17:18:47 2019,0.1,1.42,14.04
136,normal,Sat Nov  2 17:18:48 2019,0.11,1.55,14.04
137,normal,Sat Nov  2 17:18:49 2019,0.11,1.55,14.05
138,normal,Sat Nov  2 17:18:50 2019,0.12,1.81,14.04
139,normal,Sat Nov  2 17:18:51 2019,0.11,1.55,14.03
140,normal,Sat Nov  2 17:18:52 2019,0.11,1.55,14.05
141,normal,Sat Nov  2 17:18:53 2019,0.11,1.55,14.05
142,normal,Sat Nov  2 17:18:54 2019,0.11,1.55,14.06
143,normal,Sat Nov  2 17:18:55 2019,0.11,1.55,14.04
144,normal,Sat Nov  2 17:18:56 2019,0.09,1.29,14.05
145,normal,Sat Nov  2 17:18:57 2019,0.1,1.42,14.06
146,normal,Sat Nov  2 17:18:58 2019,0.1,1.42,14.03
147,normal,Sat Nov  2 17:18:59 2019,0.1,1.42,14.05
148,normal,Sat Nov  2 17:19:00 2019,0.11,1.55,14.03
149,normal,Sat Nov  2 17:19:01 2019,0.1,1.42,14.03
150,normal,Sat Nov  2 17:19:02 2019,0.11,1.55,14.05
151,normal,Sat Nov  2 17:19:03 2019,0.11,1.55,14.05
152,normal,Sat Nov  2 17:19:04 2019,0.11,1.55,14.02
153,normal,Sat Nov  2 17:19:05 2019,0.12,1.68,14.04
154,normal,Sat Nov  2 17:19:06 2019,0.11,1.55,14.04
155,normal,Sat Nov  2 17:19:07 2019,0.1,1.42,14.04
156,normal,Sat Nov  2 17:19:08 2019,0.11,1.55,14.03
157,normal,Sat Nov  2 17:19:09 2019,0.1,1.42,14.04
158,normal,Sat Nov  2 17:19:10 2019,0.1,1.42,14.04
159,normal,Sat Nov  2 17:19:11 2019,0.11,1.55,14.04
160,normal,Sat Nov  2 17:19:12 2019,0.1,1.42,14.04
161,normal,Sat Nov  2 17:19:13 2019,0.11,1.55,14.04
162,normal,Sat Nov  2 17:19:14 2019,0.1,1.42,14.05
163,normal,Sat Nov  2 17:19:15 2019,0.1,1.42,14.04
164,normal,Sat Nov  2 17:19:16 2019,0.11,1.55,14.06
165,normal,Sat Nov  2 17:19:17 2019,0.1,1.42,14.03
166,normal,Sat Nov  2 17:19:18 2019,0.11,1.55,14.06
167,normal,Sat Nov  2 17:19:19 2019,0.11,1.55,14.05
168,normal,Sat Nov  2 17:19:20 2019,0.11,1.55,14.03
169,normal,Sat Nov  2 17:19:21 2019,0.1,1.42,14.05
170,normal,Sat Nov  2 17:19:22 2019,0.1,1.42,14.04
171,normal,Sat Nov  2 17:19:23 2019,0.1,1.42,14.06
172,normal,Sat Nov  2 17:19:24 2019,0.11,1.55,14.05
173,normal,Sat Nov  2 17:19:25 2019,0.1,1.42,14.04
174,normal,Sat Nov  2 17:19:26 2019,0.11,1.55,14.05
175,normal,Sat Nov  2 17:19:27 2019,0.11,1.55,14.05
176,normal,Sat Nov  2 17:19:28 2019,0.11,1.55,14.04
177,normal,Sat Nov  2 17:19:29 2019,0.1,1.42,14.05
178,normal,Sat Nov  2 17:19:30 2019,0.11,1.55,14.04
179,normal,Sat Nov  2 17:19:31 2019,0.1,1.42,14.05
180,normal,Sat Nov  2 17:19:32 2019,0.11,1.55,14.05
181,normal,Sat Nov  2 17:19:33 2019,0.1,1.42,14.04
182,normal,Sat Nov  2 17:19:34 2019,0.1,1.42,14.05
183,normal,Sat Nov  2 17:19:35 2019,0.1,1.42,14.04
184,normal,Sat Nov  2 17:19:36 2019,0.11,1.55,14.04
185,normal,Sat Nov  2 17:19:37 2019,0.11,1.55,14.05
186,normal,Sat Nov  2 17:19:38 2019,0.11,1.55,14.04
187,normal,Sat Nov  2 17:19:39 2019,0.11,1.55,14.04
188,normal,Sat Nov  2 17:19:40 2019,0.11,1.55,14.05
189,normal,Sat Nov  2 17:19:41 2019,0.1,1.42,14.04
190,normal,Sat Nov  2 17:19:42 2019,0.11,1.55,14.05
191,normal,Sat Nov  2 17:19:43 2019,0.1,1.42,14.07
192,normal,Sat Nov  2 17:19:44 2019,0.11,1.55,14.04
193,normal,Sat Nov  2 17:19:45 2019,0.1,1.42,14.04
194,normal,Sat Nov  2 17:19:46 2019,0.1,1.42,14.04
195,normal,Sat Nov  2 17:19:47 2019,0.1,1.42,14.04
196,normal,Sat Nov  2 17:19:48 2019,0.1,1.42,14.04
197,normal,Sat Nov  2 17:19:49 2019,0.11,1.55,14.05
198,normal,Sat Nov  2 17:19:50 2019,0.11,1.55,14.08
199,normal,Sat Nov  2 17:19:51 2019,0.1,1.42,14.04
200,normal,Sat Nov  2 17:19:52 2019,0.11,1.55,14.03
201,normal,Sat Nov  2 17:19:53 2019,0.1,1.42,14.03
202,normal,Sat Nov  2 17:19:54 2019,0.11,1.55,14.07
203,normal,Sat Nov  2 17:19:55 2019,0.1,1.42,14.03
204,normal,Sat Nov  2 17:19:56 2019,0.11,1.55,14.05
205,normal,Sat Nov  2 17:19:57 2019,0.11,1.55,14.05
206,normal,Sat Nov  2 17:19:58 2019,0.11,1.55,14.04
207,normal,Sat Nov  2 17:19:59 2019,0.1,1.42,14.04
208,normal,Sat Nov  2 17:20:00 2019,0.11,1.55,14.04
209,normal,Sat Nov  2 17:20:01 2019,0.1,1.42,14.03
210,normal,Sat Nov  2 17:20:02 2019,0.1,1.42,14.04
211,normal,Sat Nov  2 17:20:03 2019,0.1,1.42,14.03
212,normal,Sat Nov  2 17:20:04 2019,0.1,1.42,14.07
213,normal,Sat Nov  2 17:20:05 2019,0.11,1.55,14.04
214,normal,Sat Nov  2 17:20:06 2019,0.11,1.55,14.05
215,normal,Sat Nov  2 17:20:07 2019,0.11,1.55,14.05
216,normal,Sat Nov  2 17:20:08 2019,0.1,1.42,14.04
217,normal,Sat Nov  2 17:20:09 2019,0.1,1.42,14.05
218,normal,Sat Nov  2 17:20:10 2019,0.1,1.42,14.04
219,normal,Sat Nov  2 17:20:11 2019,0.1,1.42,14.04
220,normal,Sat Nov  2 17:20:12 2019,0.1,1.42,14.04
221,normal,Sat Nov  2 17:20:13 2019,0.11,1.55,14.05
222,normal,Sat Nov  2 17:20:14 2019,0.11,1.55,14.08
223,normal,Sat Nov  2 17:20:15 2019,0.11,1.55,14.04
224,normal,Sat Nov  2 17:20:16 2019,0.1,1.42,14.05
225,normal,Sat Nov  2 17:20:17 2019,0.1,1.42,14.01
226,normal,Sat Nov  2 17:20:18 2019,0.11,1.55,14.05
227,normal,Sat Nov  2 17:20:19 2019,0.11,1.55,14.05
228,normal,Sat Nov  2 17:20:20 2019,0.12,1.68,14.04
229,normal,Sat Nov  2 17:20:21 2019,0.11,1.55,14.07
230,normal,Sat Nov  2 17:20:22 2019,0.11,1.55,14.06
231,normal,Sat Nov  2 17:20:23 2019,0.1,1.42,14.05
232,normal,Sat Nov  2 17:20:24 2019,0.11,1.55,14.06
233,normal,Sat Nov  2 17:20:25 2019,0.11,1.55,14.05
234,normal,Sat Nov  2 17:20:26 2019,0.11,1.55,14.04
235,normal,Sat Nov  2 17:20:27 2019,0.1,1.42,14.03
236,normal,Sat Nov  2 17:20:28 2019,0.11,1.55,14.05
237,normal,Sat Nov  2 17:20:29 2019,0.09,1.29,14.05
238,normal,Sat Nov  2 17:20:30 2019,0.1,1.42,14.06
239,normal,Sat Nov  2 17:20:31 2019,0.1,1.42,14.05
240,open,Sat Nov  2 17:20:32 2019,0.04,0.64,14.0
241,open,Sat Nov  2 17:20:33 2019,0.04,0.64,14.0
242,open,Sat Nov  2 17:20:35 2019,0.03,0.51,14.0
243,open,Sat Nov  2 17:20:36 2019,0.03,0.51,14.01
244,open,Sat Nov  2 17:20:37 2019,0.03,0.51,13.99
245,open,Sat Nov  2 17:20:38 2019,0.04,0.64,14.0
246,open,Sat Nov  2 17:20:39 2019,0.04,0.64,14.0
247,open,Sat Nov  2 17:20:40 2019,0.03,0.51,14.01
248,open,Sat Nov  2 17:20:41 2019,0.05,0.77,14.0
249,open,Sat Nov  2 17:20:42 2019,0.04,0.64,14.0
250,open,Sat Nov  2 17:20:43 2019,0.03,0.51,14.0
251,open,Sat Nov  2 17:20:44 2019,0.03,0.51,13.99
252,open,Sat Nov  2 17:20:45 2019,0.03,0.51,14.0
253,open,Sat Nov  2 17:20:46 2019,0.03,0.51,14.0
254,open,Sat Nov  2 17:20:47 2019,0.04,0.64,13.98
255,open,Sat Nov  2 17:20:48 2019,0.03,0.51,14.02
256,open,Sat Nov  2 17:20:49 2019,0.05,0.77,13.99
257,open,Sat Nov  2 17:20:50 2019,0.04,0.64,13.99
258,open,Sat Nov  2 17:20:51 2019,0.04,0.64,14.0
259,open,Sat Nov  2 17:20:52 2019,0.03,0.51,13.99
260,open,Sat Nov  2 17:20:53 2019,0.04,0.64,14.0
261,open,Sat Nov  2 17:20:54 2019,0.03,0.51,14.0
262,open,Sat Nov  2 17:20:55 2019,0.04,0.64,14.0
263,open,Sat Nov  2 17:20:56 2019,0.03,0.51,14.0
264,open,Sat Nov  2 17:20:57 2019,0.04,0.64,14.02
265,open,Sat Nov  2 17:20:58 2019,0.03,0.51,14.0
266,open,Sat Nov  2 17:20:59 2019,0.03,0.51,13.98
267,open,Sat Nov  2 17:21:00 2019,0.04,0.64,14.0
268,open,Sat Nov  2 17:21:01 2019,0.04,0.64,13.98
269,open,Sat Nov  2 17:21:02 2019,0.05,0.77,13.98
270,open,Sat Nov  2 17:21:03 2019,0.04,0.64,14.0
271,open,Sat Nov  2 17:21:04 2019,0.06,0.9,14.01
272,open,Sat Nov  2 17:21:05 2019,0.03,0.51,13.99
273,open,Sat Nov  2 17:21:06 2019,0.03,0.51,13.99
274,open,Sat Nov  2 17:21:07 2019,0.04,0.64,13.98
275,open,Sat Nov  2 17:21:08 2019,0.04,0.64,13.98
276,open,Sat Nov  2 17:21:09 2019,0.04,0.64,13.99
277,open,Sat Nov  2 17:21:10 2019,0.03,0.51,13.99
278,open,Sat Nov  2 17:21:11 2019,0.04,0.64,13.98
279,open,Sat Nov  2 17:21:12 2019,0.04,0.64,13.98
280,open,Sat Nov  2 17:21:13 2019,0.04,0.64,13.98
281,open,Sat Nov  2 17:21:14 2019,0.04,0.64,14.0
282,open,Sat Nov  2 17:21:15 2019,0.03,0.51,13.97
283,open,Sat Nov  2 17:21:16 2019,0.03,0.51,13.98
284,open,Sat Nov  2 17:21:17 2019,0.04,0.64,13.98
285,open,Sat Nov  2 17:21:18 2019,0.03,0.51,13.98
286,open,Sat Nov  2 17:21:19 2019,0.05,0.77,13.97
287,open,Sat Nov  2 17:21:20 2019,0.04,0.64,14.01
288,open,Sat Nov  2 17:21:21 2019,0.04,0.64,14.0
289,open,Sat Nov  2 17:21:22 2019,0.04,0.64,13.96
290,open,Sat Nov  2 17:21:23 2019,0.04,0.64,13.98
291,open,Sat Nov  2 17:21:24 2019,0.02,0.38,13.98
292,open,Sat Nov  2 17:21:25 2019,0.04,0.64,13.98
293,open,Sat Nov  2 17:21:26 2019,0.03,0.51,13.98
294,open,Sat Nov  2 17:21:27 2019,0.04,0.64,13.99
295,open,Sat Nov  2 17:21:28 2019,0.03,0.51,13.99
296,open,Sat Nov  2 17:21:29 2019,0.04,0.64,13.98
297,open,Sat Nov  2 17:21:30 2019,0.04,0.64,13.97
298,open,Sat Nov  2 17:21:31 2019,0.04,0.64,13.97
299,open,Sat Nov  2 17:21:32 2019,0.04,0.64,13.98
300,normal,Sat Nov  2 17:21:33 2019,0.11,1.55,14.03
301,normal,Sat Nov  2 17:21:34 2019,0.1,1.42,14.03
302,normal,Sat Nov  2 17:21:35 2019,0.11,1.55,14.04
303,normal,Sat Nov  2 17:21:36 2019,0.11,1.55,14.04
304,normal,Sat Nov  2 17:21:37 2019,0.1,1.42,14.03
305,normal,Sat Nov  2 17:21:38 2019,0.11,1.55,14.03
306,normal,Sat Nov  2 17:21:39 2019,0.1,1.42,14.06
307,normal,Sat Nov  2 17:21:40 2019,0.11,1.55,14.04
308,normal,Sat Nov  2 17:21:41 2019,0.1,1.42,14.03
309,normal,Sat Nov  2 17:21:42 2019,0.11,1.55,14.05
310,normal,Sat Nov  2 17:21:43 2019,0.11,1.55,14.02
311,normal,Sat Nov  2 17:21:44 2019,0.11,1.55,14.04
312,normal,Sat Nov  2 17:21:45 2019,0.11,1.55,14.03
